identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-jdbc-driver-60-sql-server.LICENSE,8688,?--ms-jdbc-driver-60-sql-server.LICENSE--0,"0.89918,
0.85676,
0.85657",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-jdbc-driver-41-sql-server.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-jdbc-driver-60-sql-server.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-net-library.LICENSE",,,,ms-jdbc-driver-60-sql-server.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-kinext-win-sdk.LICENSE,15294,?--ms-kinext-win-sdk.LICENSE--0,0.91522,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-kinext-win-sdk.LICENSE,,,,ms-kinext-win-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-limited-community.LICENSE,3705,?--ms-limited-community.LICENSE--0,"0.81141,
0.80236",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-cl.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-limited-community.LICENSE",,,,ms-limited-community.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-limited-public.LICENSE,2837,?--ms-limited-public.LICENSE--0,"0.77575,
0.77039,
0.80960",,"spdx/MS-PL,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-limited-public.LICENSE",,,,ms-limited-public.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-lpl.LICENSE,3009,?--ms-lpl.LICENSE--0,"0.79663,
0.77832,
0.75734",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-limited-public.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-lpl.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-pl.LICENSE",,,,ms-lpl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-msn-webgrease.LICENSE,14784,?--ms-msn-webgrease.LICENSE--0,0.8908,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-msn-webgrease.LICENSE,,,,ms-msn-webgrease.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-net-framework-4-supplemental-terms.LICENSE,2048,?--ms-net-framework-4-supplemental-terms.LICENSE--0,0.74758,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-net-framework-4-supplemental-terms.LICENSE,,,,ms-net-framework-4-supplemental-terms.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-net-framework-deployment.LICENSE,7888,?--ms-net-framework-deployment.LICENSE--0,0.86921,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-net-framework-deployment.LICENSE,,,,ms-net-framework-deployment.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-net-library-2018-11.LICENSE,11651,?--ms-net-library-2018-11.LICENSE--0,0.90472,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-net-library-2018-11.LICENSE,,,,ms-net-library-2018-11.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-net-library.LICENSE,9298,?--ms-net-library.LICENSE--0,"0.89031,
0.85213,
0.85165",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-asp-net-web-optimization-framework.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-asp-net-web-pages-templates.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-net-library.LICENSE",,,,ms-net-library.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-nt-resource-kit.LICENSE,9805,?--ms-nt-resource-kit.LICENSE--0,0.90175,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-nt-resource-kit.LICENSE,,,,ms-nt-resource-kit.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-nuget-package-manager.LICENSE,10421,?--ms-nuget-package-manager.LICENSE--0,0.9106,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-nuget-package-manager.LICENSE,,,,ms-nuget-package-manager.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-nuget.LICENSE,749,?--ms-nuget.LICENSE--0,0.76551,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-nuget.LICENSE,,,,ms-nuget.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-office-system-programs-eula.LICENSE,10656,?--ms-office-system-programs-eula.LICENSE--0,0.90782,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-office-system-programs-eula.LICENSE,,,,ms-office-system-programs-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-patent-promise.LICENSE,2651,?--ms-patent-promise.LICENSE--0,0.81121,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-patent-promise.LICENSE,,,,ms-patent-promise.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-permissive-1.1.LICENSE,2670,?--ms-permissive-1.1.LICENSE--0,"0.80207,
0.79561,
0.78604",,spdx/MS-PL,,,,ms-permissive-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-pl.LICENSE,2674,?--ms-pl.LICENSE--0,"0.79115,
0.78503,
0.77280",,spdx/MS-PL,,,,ms-pl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-platform-sdk.LICENSE,17402,?--ms-platform-sdk.LICENSE--0,0.90846,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-platform-sdk.LICENSE,,,,ms-platform-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-reactive-extensions-eula.LICENSE,6790,?--ms-reactive-extensions-eula.LICENSE--0,0.86584,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-reactive-extensions-eula.LICENSE,,,,ms-reactive-extensions-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-remote-ndis-usb-kit.LICENSE,13252,?--ms-remote-ndis-usb-kit.LICENSE--0,0.91228,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-remote-ndis-usb-kit.LICENSE,,,,ms-remote-ndis-usb-kit.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-research-shared-source.LICENSE,6213,?--ms-research-shared-source.LICENSE--0,0.87647,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-research-shared-source.LICENSE,,,,ms-research-shared-source.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-rl.LICENSE,3077,?--ms-rl.LICENSE--0,"0.81577,
0.80429,
0.78701",,spdx/MS-RL,,,,ms-rl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-rsl.LICENSE,2068,?--ms-rsl.LICENSE--0,0.7603,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-rsl.LICENSE,,,,ms-rsl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-silverlight-3.LICENSE,16159,?--ms-silverlight-3.LICENSE--0,0.90695,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-silverlight-3.LICENSE,,,,ms-silverlight-3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-sql-server-compact-4.0.LICENSE,7692,?--ms-sql-server-compact-4.0.LICENSE--0,0.90184,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-sql-server-compact-4.0.LICENSE,,,,ms-sql-server-compact-4.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-sql-server-data-tools.LICENSE,13787,?--ms-sql-server-data-tools.LICENSE--0,0.91095,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-sql-server-data-tools.LICENSE,,,,ms-sql-server-data-tools.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-sspl.LICENSE,2581,?--ms-sspl.LICENSE--0,0.79066,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-sspl.LICENSE,,,,ms-sspl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-sysinternals-sla.LICENSE,7546,?--ms-sysinternals-sla.LICENSE--0,"0.87674,
0.83694",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-jdbc-driver-41-sql-server.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-sysinternals-sla.LICENSE",,,,ms-sysinternals-sla.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-ttf-eula.LICENSE,4896,?--ms-ttf-eula.LICENSE--0,"0.84235,
0.84278",,calculate-Linux/MSttfEULA,,,,ms-ttf-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-visual-2008-runtime.LICENSE,5016,?--ms-visual-2008-runtime.LICENSE--0,"0.86939,
0.86398",,research/scancode-toolkit/src/licensedcode/data/licenses/ms-visual-2008-runtime.LICENSE,,,,ms-visual-2008-runtime.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-visual-2010-runtime.LICENSE,4954,?--ms-visual-2010-runtime.LICENSE--0,"0.85939,
0.85262",,research/scancode-toolkit/src/licensedcode/data/licenses/ms-visual-2008-runtime.LICENSE,,,,ms-visual-2010-runtime.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-visual-2015-sdk.LICENSE,13563,?--ms-visual-2015-sdk.LICENSE--0,0.91591,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-visual-2015-sdk.LICENSE,,,,ms-visual-2015-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-visual-studio-2017.LICENSE,24231,?--ms-visual-studio-2017.LICENSE--0,0.93856,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-visual-studio-2017.LICENSE,,,,ms-visual-studio-2017.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-visual-studio-code.LICENSE,7618,?--ms-visual-studio-code.LICENSE--0,0.86367,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-visual-studio-code.LICENSE,,,,ms-visual-studio-code.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-web-developer-tools-1.0.LICENSE,7762,?--ms-web-developer-tools-1.0.LICENSE--0,"0.88009,
0.83804",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-asp-net-mvc4.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-web-developer-tools-1.0.LICENSE",,,,ms-web-developer-tools-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-windows-driver-kit.LICENSE,7886,?--ms-windows-driver-kit.LICENSE--0,0.86082,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-windows-driver-kit.LICENSE,,,,ms-windows-driver-kit.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-windows-identity-foundation.LICENSE,7268,?--ms-windows-identity-foundation.LICENSE--0,"0.86962,
0.85929",,"research/scancode-toolkit/src/licensedcode/data/licenses/ms-entity-framework-4.1.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ms-windows-identity-foundation.LICENSE",,,,ms-windows-identity-foundation.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-windows-sdk-server-2008-net-3.5.LICENSE,9854,?--ms-windows-sdk-server-2008-net-3.5.LICENSE--0,0.89092,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-windows-sdk-server-2008-net-3.5.LICENSE,,,,ms-windows-sdk-server-2008-net-3.5.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-windows-sdk-win7-net-4.LICENSE,10028,?--ms-windows-sdk-win7-net-4.LICENSE--0,0.88377,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-windows-sdk-win7-net-4.LICENSE,,,,ms-windows-sdk-win7-net-4.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-windows-server-2003-ddk.LICENSE,19470,?--ms-windows-server-2003-ddk.LICENSE--0,0.92378,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-windows-server-2003-ddk.LICENSE,,,,ms-windows-server-2003-ddk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-windows-server-2003-sdk.LICENSE,8638,?--ms-windows-server-2003-sdk.LICENSE--0,0.87664,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-windows-server-2003-sdk.LICENSE,,,,ms-windows-server-2003-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-ws-routing-spec.LICENSE,1535,?--ms-ws-routing-spec.LICENSE--0,0.75885,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-ws-routing-spec.LICENSE,,,,ms-ws-routing-spec.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ms-xml-core-4.0.LICENSE,13368,?--ms-xml-core-4.0.LICENSE--0,0.89842,,research/scancode-toolkit/src/licensedcode/data/licenses/ms-xml-core-4.0.LICENSE,,,,ms-xml-core-4.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\msj-sample-code.LICENSE,1108,?--msj-sample-code.LICENSE--0,0.74487,,research/scancode-toolkit/src/licensedcode/data/licenses/msj-sample-code.LICENSE,,,,msj-sample-code.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\msntp.LICENSE,3679,?--msntp.LICENSE--0,0.83623,,research/scancode-toolkit/src/licensedcode/data/licenses/msntp.LICENSE,,,,msntp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\msppl.LICENSE,17545,?--msppl.LICENSE--0,0.88115,,research/scancode-toolkit/src/licensedcode/data/licenses/msppl.LICENSE,,,,msppl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\mtll.LICENSE,3203,?--mtll.LICENSE--0,"0.83698,
0.81886",,spdx/MTLL,,,,mtll.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\mulle-kybernetik.LICENSE,930,?--mulle-kybernetik.LICENSE--0,0.80277,,research/scancode-toolkit/src/licensedcode/data/licenses/mulle-kybernetik.LICENSE,,,,mulle-kybernetik.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\multics.LICENSE,715,?--multics.LICENSE--0,0.74045,,research/scancode-toolkit/src/licensedcode/data/licenses/multics.LICENSE,,,,multics.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\mup.LICENSE,1458,?--mup.LICENSE--0,"0.72470,
0.73201,
0.74481",,"spdx/Mup,
calculate-Linux/Arkkra,
research/scancode-toolkit/src/licensedcode/data/licenses/mup.LICENSE",,,,mup.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\musl-exception.LICENSE,566,?--musl-exception.LICENSE--0,0.72632,,research/scancode-toolkit/src/licensedcode/data/licenses/musl-exception.LICENSE,,,,musl-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\mx4j.LICENSE,2288,?--mx4j.LICENSE--0,"0.79734,
0.80450",,Approved/MX4J,,,,mx4j.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\mysql-connector-odbc-exception-2.0.LICENSE,273,?--mysql-connector-odbc-exception-2.0.LICENSE--0,0.72953,,research/scancode-toolkit/src/licensedcode/data/licenses/mysql-connector-odbc-exception-2.0.LICENSE,,,,mysql-connector-odbc-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\mysql-floss-exception-2.0.LICENSE,284,?--mysql-floss-exception-2.0.LICENSE--0,0.70726,,research/scancode-toolkit/src/licensedcode/data/licenses/mysql-floss-exception-2.0.LICENSE,,,,mysql-floss-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\naist-2003.LICENSE,3693,?--naist-2003.LICENSE--0,"0.81068,
0.79539,
0.79765",,"calculate-Linux/ipadic,
Approved/mecab-ipadic-2.7.0-20070801 Notice,
research/scancode-toolkit/src/licensedcode/data/licenses/naist-2003.LICENSE",,,,naist-2003.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nant-exception-2.0-plus.LICENSE,629,?--nant-exception-2.0-plus.LICENSE--0,0.75219,,research/scancode-toolkit/src/licensedcode/data/licenses/nant-exception-2.0-plus.LICENSE,,,,nant-exception-2.0-plus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nasa-1.3.LICENSE,13675,?--nasa-1.3.LICENSE--0,"0.90484,
0.90118,
0.89874",,spdx/NASA-1.3,,,,nasa-1.3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\naughter.LICENSE,650,?--naughter.LICENSE--0,0.7426,,research/scancode-toolkit/src/licensedcode/data/licenses/naughter.LICENSE,,,,naughter.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\naumen.LICENSE,1957,?--naumen.LICENSE--0,"0.76316,
0.75135,
0.76452",,"spdx/Naumen,
research/scancode-toolkit/src/licensedcode/data/licenses/naumen.LICENSE",,,,naumen.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nbpl-1.0.LICENSE,5446,?--nbpl-1.0.LICENSE--0,"0.82371,
0.81939,
0.81342",,"spdx/NBPL-1.0,
spdx/OLDAP-1.1",,,,nbpl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nero-eula.LICENSE,51764,?--nero-eula.LICENSE--0,0.97412,,research/scancode-toolkit/src/licensedcode/data/licenses/nero-eula.LICENSE,,,,nero-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\net-snmp.LICENSE,12388,?--net-snmp.LICENSE--0,0.85802,,research/scancode-toolkit/src/licensedcode/data/licenses/net-snmp.LICENSE,,,,net-snmp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\netcat.LICENSE,595,?--netcat.LICENSE--0,0.74799,,research/scancode-toolkit/src/licensedcode/data/licenses/netcat.LICENSE,,,,netcat.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\netcdf.LICENSE,1880,?--netcdf.LICENSE--0,"0.80807,
0.78498",,"spdx/NetCDF,
research/scancode-toolkit/src/licensedcode/data/licenses/netcdf.LICENSE",,,,netcdf.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\netcomponents.LICENSE,3758,?--netcomponents.LICENSE--0,0.84717,,research/scancode-toolkit/src/licensedcode/data/licenses/netcomponents.LICENSE,,,,netcomponents.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\netron.LICENSE,5488,?--netron.LICENSE--0,0.84766,,research/scancode-toolkit/src/licensedcode/data/licenses/netron.LICENSE,,,,netron.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\network-time-protocol.LICENSE,721,?--network-time-protocol.LICENSE--0,0.75155,,research/scancode-toolkit/src/licensedcode/data/licenses/network-time-protocol.LICENSE,,,,network-time-protocol.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\new-relic.LICENSE,2060,?--new-relic.LICENSE--0,"0.79647,
0.78990",,"calculate-Linux/newrelic,
research/scancode-toolkit/src/licensedcode/data/licenses/new-relic.LICENSE",,,,new-relic.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\newlib-historical.LICENSE,580,?--newlib-historical.LICENSE--0,0.73454,,research/scancode-toolkit/src/licensedcode/data/licenses/newlib-historical.LICENSE,,,,newlib-historical.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\newran.LICENSE,386,?--newran.LICENSE--0,0.68848,,research/scancode-toolkit/src/licensedcode/data/licenses/newran.LICENSE,,,,newran.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\newsletr.LICENSE,463,?--newsletr.LICENSE--0,0.76469,,research/scancode-toolkit/src/licensedcode/data/licenses/newsletr.LICENSE,,,,newsletr.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\newton-king-cla.LICENSE,1781,?--newton-king-cla.LICENSE--0,0.76932,,research/scancode-toolkit/src/licensedcode/data/licenses/newton-king-cla.LICENSE,,,,newton-king-cla.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nexb-eula-saas-1.1.0.LICENSE,22466,?--nexb-eula-saas-1.1.0.LICENSE--0,0.93779,,research/scancode-toolkit/src/licensedcode/data/licenses/nexb-eula-saas-1.1.0.LICENSE,,,,nexb-eula-saas-1.1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nexb-ssla-1.1.0.LICENSE,22597,?--nexb-ssla-1.1.0.LICENSE--0,0.94098,,research/scancode-toolkit/src/licensedcode/data/licenses/nexb-ssla-1.1.0.LICENSE,,,,nexb-ssla-1.1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ngpl.LICENSE,4720,?--ngpl.LICENSE--0,"0.82756,
0.81468,
0.81341",,spdx/NGPL,,,,ngpl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nicta-psl.LICENSE,2976,?--nicta-psl.LICENSE--0,0.8215,,research/scancode-toolkit/src/licensedcode/data/licenses/nicta-psl.LICENSE,,,,nicta-psl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\niels-ferguson.LICENSE,1175,?--niels-ferguson.LICENSE--0,0.75128,,research/scancode-toolkit/src/licensedcode/data/licenses/niels-ferguson.LICENSE,,,,niels-ferguson.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nilsson-historical.LICENSE,390,?--nilsson-historical.LICENSE--0,"0.73176,
0.72610,
0.72568",,"research/scancode-toolkit/src/licensedcode/data/licenses/nilsson-historical.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ralf-corsepius.LICENSE",,,,nilsson-historical.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nist-pd.LICENSE,1009,?--nist-pd.LICENSE--0,0.74785,,research/scancode-toolkit/src/licensedcode/data/licenses/nist-pd.LICENSE,,,,nist-pd.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nlod-1.0.LICENSE,8637,?--nlod-1.0.LICENSE--0,"0.91291,
0.91772",,spdx/NLOD-1.0,,,,nlod-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\nlpl.LICENSE,286,?--nlpl.LICENSE--0,"0.78844,
0.78376",,"spdx/NLPL,
research/scancode-toolkit/src/licensedcode/data/licenses/nlpl.LICENSE",,,,nlpl.LICENSE,
